"lakeid","lakename","year4","daynum","month","sampledate","depth_id","depth","comments","nutrient","concentration"
"R","Peter Lake",1994,215,8,1994-08-03,3,1.4,"","tp_ug",28.416
"R","Peter Lake",1994,215,8,1994-08-03,4,2.4,"","tp_ug",28.13
"R","Peter Lake",1994,215,8,1994-08-03,5,3,"","tp_ug",25.348
"R","Peter Lake",1994,215,8,1994-08-03,6,5.1,"","tp_ug",23.534
"R","Peter Lake",1994,215,8,1994-08-03,7,12,"","tp_ug",120.402
"L","Paul Lake",1994,216,8,1994-08-04,1,0,"","tp_ug",9.512
"L","Paul Lake",1994,216,8,1994-08-04,2,0.65,"","tp_ug",7.916
"L","Paul Lake",1994,216,8,1994-08-04,3,1.4,"","tp_ug",8.088
"L","Paul Lake",1994,216,8,1994-08-04,4,2.7,"","tp_ug",16.304
"L","Paul Lake",1994,216,8,1994-08-04,5,3.75,"","tp_ug",11.057
"L","Paul Lake",1994,216,8,1994-08-04,6,5.6,"","tp_ug",26.608
"L","Paul Lake",1994,216,8,1994-08-04,7,9,"","tp_ug",63.925
"R","Peter Lake",1994,222,8,1994-08-10,1,0,"","tp_ug",36.581
"R","Peter Lake",1994,222,8,1994-08-10,2,0.6,"","tp_ug",25.169
"R","Peter Lake",1994,222,8,1994-08-10,3,1.5,"","tp_ug",25.097
"R","Peter Lake",1994,222,8,1994-08-10,4,2.6,"","tp_ug",23.233
"R","Peter Lake",1994,222,8,1994-08-10,5,3.5,"","tp_ug",NA
"R","Peter Lake",1994,222,8,1994-08-10,6,5.2,"","tp_ug",29.4
"R","Peter Lake",1994,222,8,1994-08-10,7,12,"","tp_ug",106.983
"L","Paul Lake",1994,223,8,1994-08-11,1,0,"","tp_ug",7.43
"L","Paul Lake",1994,223,8,1994-08-11,2,0.75,"","tp_ug",7.732
"L","Paul Lake",1994,223,8,1994-08-11,3,1.5,"","tp_ug",9.915
"L","Paul Lake",1994,223,8,1994-08-11,4,2.7,"","tp_ug",9.199
"L","Paul Lake",1994,223,8,1994-08-11,5,3.5,"","tp_ug",16.05
"L","Paul Lake",1994,223,8,1994-08-11,6,5.2,"","tp_ug",17.918
"L","Paul Lake",1994,223,8,1994-08-11,7,9,"","tp_ug",78.664
"R","Peter Lake",1994,229,8,1994-08-17,1,0,"","tp_ug",16.842
"R","Peter Lake",1994,229,8,1994-08-17,2,0.9,"","tp_ug",20.251
"R","Peter Lake",1994,229,8,1994-08-17,3,2,"","tp_ug",19.461
"R","Peter Lake",1994,229,8,1994-08-17,4,3.9,"","tp_ug",26.471
"R","Peter Lake",1994,229,8,1994-08-17,5,4.4,"","tp_ug",41.24
"R","Peter Lake",1994,229,8,1994-08-17,6,6.2,"","tp_ug",32.234
"R","Peter Lake",1994,229,8,1994-08-17,7,12,"","tp_ug",130.118
"L","Paul Lake",1994,230,8,1994-08-18,1,0,"","tp_ug",10.515
"L","Paul Lake",1994,230,8,1994-08-18,2,0.9,"","tp_ug",9.55
"L","Paul Lake",1994,230,8,1994-08-18,3,1.8,"","tp_ug",8.698
"L","Paul Lake",1994,230,8,1994-08-18,4,3.1,"","tp_ug",8.687
"L","Paul Lake",1994,230,8,1994-08-18,5,4.1,"","tp_ug",10.873
"L","Paul Lake",1994,230,8,1994-08-18,6,5.7,"","tp_ug",17.993
"L","Paul Lake",1994,230,8,1994-08-18,7,9,"","tp_ug",88.61
"R","Peter Lake",1994,236,8,1994-08-24,1,0,"","tp_ug",22.552
"R","Peter Lake",1994,236,8,1994-08-24,2,0.95,"","tp_ug",16.167
"R","Peter Lake",1994,236,8,1994-08-24,3,2.1,"","tp_ug",21.674
"R","Peter Lake",1994,236,8,1994-08-24,4,3.6,"","tp_ug",38.866
"R","Peter Lake",1994,236,8,1994-08-24,5,4.6,"","tp_ug",18.216
"R","Peter Lake",1994,236,8,1994-08-24,6,6.4,"","tp_ug",32.076
"R","Peter Lake",1994,236,8,1994-08-24,7,12,"","tp_ug",107.686
"L","Paul Lake",1994,237,8,1994-08-25,1,0,"","tp_ug",8.694
"L","Paul Lake",1994,237,8,1994-08-25,2,0.7,"","tp_ug",13.414
"L","Paul Lake",1994,237,8,1994-08-25,3,1.5,"","tp_ug",9.276
"L","Paul Lake",1994,237,8,1994-08-25,4,2.7,"","tp_ug",9.961
"L","Paul Lake",1994,237,8,1994-08-25,5,4.6,"","tp_ug",12.601
"L","Paul Lake",1994,237,8,1994-08-25,6,5.25,"","tp_ug",18.717
"L","Paul Lake",1994,237,8,1994-08-25,7,9,"","tp_ug",48.894
"R","Peter Lake",1994,243,8,1994-08-31,1,0,"","tp_ug",14.551
"R","Peter Lake",1994,243,8,1994-08-31,2,0.8,"","tp_ug",13.177
"R","Peter Lake",1994,243,8,1994-08-31,3,1.8,"","tp_ug",11.195
"R","Peter Lake",1994,243,8,1994-08-31,4,3.5,"","tp_ug",17.427
"R","Peter Lake",1994,243,8,1994-08-31,5,4.5,"","tp_ug",21.12
"R","Peter Lake",1994,243,8,1994-08-31,6,6.4,"","tp_ug",58.019
"R","Peter Lake",1994,243,8,1994-08-31,7,12,"","tp_ug",116.681
"L","Paul Lake",1994,244,9,1994-09-01,1,0,"","tp_ug",10.192
"L","Paul Lake",1994,244,9,1994-09-01,2,0.6,"","tp_ug",16.929
"L","Paul Lake",1994,244,9,1994-09-01,3,1.45,"","tp_ug",13.198
"L","Paul Lake",1994,244,9,1994-09-01,4,2.6,"","tp_ug",7.886
"L","Paul Lake",1994,244,9,1994-09-01,5,3.5,"","tp_ug",27.089
"L","Paul Lake",1994,244,9,1994-09-01,6,5.3,"","tp_ug",19.287
"L","Paul Lake",1994,244,9,1994-09-01,7,9,"","tp_ug",92.01
"L","Paul Lake",1994,249,9,1994-09-06,1,0,"","tp_ug",16.281
"L","Paul Lake",1994,249,9,1994-09-06,2,0.7,"","tp_ug",11.773
"L","Paul Lake",1994,249,9,1994-09-06,3,1.5,"","tp_ug",15.104
"L","Paul Lake",1994,249,9,1994-09-06,4,2.8,"","tp_ug",15.995
"L","Paul Lake",1994,249,9,1994-09-06,5,4,"","tp_ug",13.053
"L","Paul Lake",1994,249,9,1994-09-06,6,5.7,"","tp_ug",61.705
"L","Paul Lake",1994,249,9,1994-09-06,7,9,"","tp_ug",123.29
"R","Peter Lake",1994,249,9,1994-09-06,1,0,"","tp_ug",16.281
"R","Peter Lake",1994,249,9,1994-09-06,2,0.8,"","tp_ug",11.773
"R","Peter Lake",1994,249,9,1994-09-06,3,1.9,"","tp_ug",15.104
"R","Peter Lake",1994,249,9,1994-09-06,4,3.4,"","tp_ug",15.995
"R","Peter Lake",1994,249,9,1994-09-06,5,4.5,"","tp_ug",13.053
"R","Peter Lake",1994,249,9,1994-09-06,6,6.7,"","tp_ug",61.705
"R","Peter Lake",1994,249,9,1994-09-06,7,12,"","tp_ug",123.29
"R","Peter Lake",1995,144,5,1995-05-24,1,0,"","tp_ug",18.922
"R","Peter Lake",1995,144,5,1995-05-24,2,0.75,"","tp_ug",21.129
"R","Peter Lake",1995,144,5,1995-05-24,3,1.6,"","tp_ug",17.505
"R","Peter Lake",1995,144,5,1995-05-24,4,3,"","tp_ug",20.275
"R","Peter Lake",1995,144,5,1995-05-24,5,4,"","tp_ug",27.986
"R","Peter Lake",1995,144,5,1995-05-24,6,4.7,"","tp_ug",36.564
"R","Peter Lake",1995,144,5,1995-05-24,7,12,"","tp_ug",90.701
"L","Paul Lake",1995,145,5,1995-05-25,1,0,"","tp_ug",7.287
"L","Paul Lake",1995,145,5,1995-05-25,2,1,"","tp_ug",9.345
"L","Paul Lake",1995,145,5,1995-05-25,3,2,"","tp_ug",8.095
"L","Paul Lake",1995,145,5,1995-05-25,4,3.5,"","tp_ug",15.818
"L","Paul Lake",1995,145,5,1995-05-25,5,4.3,"","tp_ug",32.566
"L","Paul Lake",1995,145,5,1995-05-25,6,6,"","tp_ug",35.803
"L","Paul Lake",1995,145,5,1995-05-25,7,12,"","tp_ug",48.081
"R","Peter Lake",1995,151,5,1995-05-31,1,0,"","tp_ug",15.279
"R","Peter Lake",1995,151,5,1995-05-31,2,0.85,"","tp_ug",19.781
"R","Peter Lake",1995,151,5,1995-05-31,3,1.8,"","tp_ug",18.949
"R","Peter Lake",1995,151,5,1995-05-31,4,3.1,"","tp_ug",14.521
"R","Peter Lake",1995,151,5,1995-05-31,5,4,"","tp_ug",45.347
"R","Peter Lake",1995,151,5,1995-05-31,6,5.7,"","tp_ug",49.452
"R","Peter Lake",1995,151,5,1995-05-31,7,12,"","tp_ug",34.298
"L","Paul Lake",1995,152,6,1995-06-01,1,0,"","tp_ug",14.365
"L","Paul Lake",1995,152,6,1995-06-01,2,0.95,"","tp_ug",8.8
"L","Paul Lake",1995,152,6,1995-06-01,3,2,"","tp_ug",9.164
"L","Paul Lake",1995,152,6,1995-06-01,4,3.7,"","tp_ug",11.77
"L","Paul Lake",1995,152,6,1995-06-01,5,4.8,"","tp_ug",19.919
"L","Paul Lake",1995,152,6,1995-06-01,6,6.3,"","tp_ug",57.064
"L","Paul Lake",1995,152,6,1995-06-01,7,12,"","tp_ug",56.448
"R","Peter Lake",1995,158,6,1995-06-07,1,0,"","tp_ug",10.974
"R","Peter Lake",1995,158,6,1995-06-07,2,0.85,"","tp_ug",16.207
"R","Peter Lake",1995,158,6,1995-06-07,3,1.8,"","tp_ug",5.419
"R","Peter Lake",1995,158,6,1995-06-07,4,3.4,"","tp_ug",8.891
"R","Peter Lake",1995,158,6,1995-06-07,5,4.5,"","tp_ug",12.982
"R","Peter Lake",1995,158,6,1995-06-07,6,6,"","tp_ug",45.558
"R","Peter Lake",1995,158,6,1995-06-07,7,12,"","tp_ug",24.612
"L","Paul Lake",1995,159,6,1995-06-08,1,0,"","tp_ug",1.222
"L","Paul Lake",1995,159,6,1995-06-08,2,0.8,"","tp_ug",5.258
"L","Paul Lake",1995,159,6,1995-06-08,3,1.8,"","tp_ug",2.593
"L","Paul Lake",1995,159,6,1995-06-08,4,3,"","tp_ug",6.347
"L","Paul Lake",1995,159,6,1995-06-08,5,4.4,"","tp_ug",15.261
"L","Paul Lake",1995,159,6,1995-06-08,6,5.9,"","tp_ug",27.368
"L","Paul Lake",1995,159,6,1995-06-08,7,12,"","tp_ug",48.957
"R","Peter Lake",1995,165,6,1995-06-14,1,0,"","tp_ug",13.505
"R","Peter Lake",1995,165,6,1995-06-14,2,0.95,"","tp_ug",11.384
"R","Peter Lake",1995,165,6,1995-06-14,3,2,"","tp_ug",10.612
"R","Peter Lake",1995,165,6,1995-06-14,4,3.3,"","tp_ug",15.677
"R","Peter Lake",1995,165,6,1995-06-14,5,1.1,"","tp_ug",16.476
"R","Peter Lake",1995,165,6,1995-06-14,6,5.75,"","tp_ug",29.03
"R","Peter Lake",1995,165,6,1995-06-14,7,12,"","tp_ug",34.112
"L","Paul Lake",1995,166,6,1995-06-15,1,0,"","tp_ug",6.448
"L","Paul Lake",1995,166,6,1995-06-15,2,0.8,"","tp_ug",6.922
"L","Paul Lake",1995,166,6,1995-06-15,3,1.65,"","tp_ug",6.511
"L","Paul Lake",1995,166,6,1995-06-15,4,3,"","tp_ug",8.695
"L","Paul Lake",1995,166,6,1995-06-15,5,4.2,"","tp_ug",8.524
"L","Paul Lake",1995,166,6,1995-06-15,6,6.1,"","tp_ug",37.797
"L","Paul Lake",1995,166,6,1995-06-15,7,12,"","tp_ug",48.968
"R","Peter Lake",1995,172,6,1995-06-21,1,0,"","tp_ug",12.958
"R","Peter Lake",1995,172,6,1995-06-21,2,0.65,"","tp_ug",11.491
"R","Peter Lake",1995,172,6,1995-06-21,3,1.9,"","tp_ug",12.428
"R","Peter Lake",1995,172,6,1995-06-21,4,3.3,"","tp_ug",15.66
"R","Peter Lake",1995,172,6,1995-06-21,5,4.2,"","tp_ug",20.009
"R","Peter Lake",1995,172,6,1995-06-21,6,6.2,"","tp_ug",52.938
"R","Peter Lake",1995,172,6,1995-06-21,7,12,"","tp_ug",38.178
"L","Paul Lake",1995,173,6,1995-06-22,1,0,"","tp_ug",5.567
"L","Paul Lake",1995,173,6,1995-06-22,2,0.6,"","tp_ug",6.114
"L","Paul Lake",1995,173,6,1995-06-22,3,1.5,"","tp_ug",7.947
"L","Paul Lake",1995,173,6,1995-06-22,4,2.9,"","tp_ug",11.476
"L","Paul Lake",1995,173,6,1995-06-22,5,3.9,"","tp_ug",8.663
"L","Paul Lake",1995,173,6,1995-06-22,6,6,"","tp_ug",43.807
"L","Paul Lake",1995,173,6,1995-06-22,7,12,"","tp_ug",47.279
"R","Peter Lake",1995,179,6,1995-06-28,1,0,"","tp_ug",14.59
"R","Peter Lake",1995,179,6,1995-06-28,2,0.75,"","tp_ug",12.683
"R","Peter Lake",1995,179,6,1995-06-28,3,1.8,"","tp_ug",13.521
"R","Peter Lake",1995,179,6,1995-06-28,4,3.3,"","tp_ug",16.692
"R","Peter Lake",1995,179,6,1995-06-28,5,4.3,"","tp_ug",27.48
"R","Peter Lake",1995,179,6,1995-06-28,6,6.3,"","tp_ug",45.094
"R","Peter Lake",1995,179,6,1995-06-28,7,12,"","tp_ug",36.651
"L","Paul Lake",1995,180,6,1995-06-29,1,0,"","tp_ug",10.353
"L","Paul Lake",1995,180,6,1995-06-29,2,0.8,"","tp_ug",12.258
"L","Paul Lake",1995,180,6,1995-06-29,3,1.6,"","tp_ug",8.162
"L","Paul Lake",1995,180,6,1995-06-29,4,3.1,"","tp_ug",9.754
"L","Paul Lake",1995,180,6,1995-06-29,5,4.3,"","tp_ug",13.442
"L","Paul Lake",1995,180,6,1995-06-29,6,6.2,"","tp_ug",32.875
"L","Paul Lake",1995,180,6,1995-06-29,7,12,"","tp_ug",44.9
"R","Peter Lake",1995,186,7,1995-07-05,1,0,"","tp_ug",19.982
"R","Peter Lake",1995,186,7,1995-07-05,2,0.85,"","tp_ug",18.089
"R","Peter Lake",1995,186,7,1995-07-05,3,1.7,"","tp_ug",21.73
"R","Peter Lake",1995,186,7,1995-07-05,4,3.1,"","tp_ug",17.496
"R","Peter Lake",1995,186,7,1995-07-05,5,4.1,"","tp_ug",20.185
"R","Peter Lake",1995,186,7,1995-07-05,6,6.1,"","tp_ug",46.288
"R","Peter Lake",1995,186,7,1995-07-05,7,12,"","tp_ug",41.852
"L","Paul Lake",1995,187,7,1995-07-06,1,0,"","tp_ug",10.42
"L","Paul Lake",1995,187,7,1995-07-06,2,0.55,"","tp_ug",9.609
"L","Paul Lake",1995,187,7,1995-07-06,3,1.5,"","tp_ug",10.891
"L","Paul Lake",1995,187,7,1995-07-06,4,2.85,"","tp_ug",20.364
"L","Paul Lake",1995,187,7,1995-07-06,5,4.2,"","tp_ug",10.253
"L","Paul Lake",1995,187,7,1995-07-06,6,6.2,"","tp_ug",29.818
"L","Paul Lake",1995,187,7,1995-07-06,7,12,"","tp_ug",82.052
"R","Peter Lake",1995,193,7,1995-07-12,1,0,"","tp_ug",19.157
"R","Peter Lake",1995,193,7,1995-07-12,2,0.95,"","tp_ug",18.234
"R","Peter Lake",1995,193,7,1995-07-12,3,1.9,"","tp_ug",14.216
"R","Peter Lake",1995,193,7,1995-07-12,4,3.1,"","tp_ug",13.365
"R","Peter Lake",1995,193,7,1995-07-12,5,3.95,"","tp_ug",8.62
"R","Peter Lake",1995,193,7,1995-07-12,6,5.9,"","tp_ug",17.065
"R","Peter Lake",1995,193,7,1995-07-12,7,12,"","tp_ug",41.626
"L","Paul Lake",1995,194,7,1995-07-13,1,0,"","tp_ug",10.444
"L","Paul Lake",1995,194,7,1995-07-13,2,0.8,"","tp_ug",10.186
"L","Paul Lake",1995,194,7,1995-07-13,3,1.7,"","tp_ug",7.741
"L","Paul Lake",1995,194,7,1995-07-13,4,2.9,"","tp_ug",8.41
"L","Paul Lake",1995,194,7,1995-07-13,5,4.1,"","tp_ug",9.134
"L","Paul Lake",1995,194,7,1995-07-13,6,6.1,"","tp_ug",38.871
"L","Paul Lake",1995,194,7,1995-07-13,7,12,"","tp_ug",60.51
"R","Peter Lake",1995,200,7,1995-07-19,1,0,"","tp_ug",19.617
"R","Peter Lake",1995,200,7,1995-07-19,2,0.75,"","tp_ug",16.216
"R","Peter Lake",1995,200,7,1995-07-19,3,1.5,"","tp_ug",16.372
"R","Peter Lake",1995,200,7,1995-07-19,4,2.7,"","tp_ug",14.107
"R","Peter Lake",1995,200,7,1995-07-19,5,3.5,"","tp_ug",18.348
"R","Peter Lake",1995,200,7,1995-07-19,6,5,"","tp_ug",37.311
"R","Peter Lake",1995,200,7,1995-07-19,7,12,"","tp_ug",55.97
"L","Paul Lake",1995,201,7,1995-07-20,1,0,"","tp_ug",8.151
"L","Paul Lake",1995,201,7,1995-07-20,2,0.7,"","tp_ug",7.053
"L","Paul Lake",1995,201,7,1995-07-20,3,1.5,"","tp_ug",9.97
"L","Paul Lake",1995,201,7,1995-07-20,4,2.75,"","tp_ug",6.267
"L","Paul Lake",1995,201,7,1995-07-20,5,5,"","tp_ug",13.151
"L","Paul Lake",1995,201,7,1995-07-20,6,6.2,"","tp_ug",29.283
"L","Paul Lake",1995,201,7,1995-07-20,7,12,"","tp_ug",50.909
"R","Peter Lake",1995,207,7,1995-07-26,1,0,"","tp_ug",21.664
"R","Peter Lake",1995,207,7,1995-07-26,2,0.7,"","tp_ug",24.995
"R","Peter Lake",1995,207,7,1995-07-26,3,1.55,"","tp_ug",22.405
"R","Peter Lake",1995,207,7,1995-07-26,4,2.7,"","tp_ug",25.696
"R","Peter Lake",1995,207,7,1995-07-26,5,3.4,"","tp_ug",26.759
"R","Peter Lake",1995,207,7,1995-07-26,6,5,"","tp_ug",26.346
"R","Peter Lake",1995,207,7,1995-07-26,7,12,"","tp_ug",61.632
"L","Paul Lake",1995,208,7,1995-07-27,1,0,"","tp_ug",10.728
"L","Paul Lake",1995,208,7,1995-07-27,2,0.7,"","tp_ug",11.3
"L","Paul Lake",1995,208,7,1995-07-27,3,1.5,"","tp_ug",7.092
"L","Paul Lake",1995,208,7,1995-07-27,4,2.7,"","tp_ug",10.326
"L","Paul Lake",1995,208,7,1995-07-27,5,3.5,"","tp_ug",10.739
"L","Paul Lake",1995,208,7,1995-07-27,6,5.8,"","tp_ug",18.375
"L","Paul Lake",1995,208,7,1995-07-27,7,12,"","tp_ug",59.939
"R","Peter Lake",1995,214,8,1995-08-02,1,0,"","tp_ug",23.225
"R","Peter Lake",1995,214,8,1995-08-02,2,0.6,"","tp_ug",22.343
"R","Peter Lake",1995,214,8,1995-08-02,3,1.3,"","tp_ug",25.304
"R","Peter Lake",1995,214,8,1995-08-02,4,2.3,"","tp_ug",21.442
"R","Peter Lake",1995,214,8,1995-08-02,5,2.9,"","tp_ug",37.541
"R","Peter Lake",1995,214,8,1995-08-02,6,4.5,"","tp_ug",29.919
"R","Peter Lake",1995,214,8,1995-08-02,7,12,"","tp_ug",50.889
"L","Paul Lake",1995,215,8,1995-08-03,1,0,"","tp_ug",10.973
"L","Paul Lake",1995,215,8,1995-08-03,2,0.75,"","tp_ug",9.416
"L","Paul Lake",1995,215,8,1995-08-03,3,1.5,"","tp_ug",8.855
"L","Paul Lake",1995,215,8,1995-08-03,4,2.9,"","tp_ug",10.711
"L","Paul Lake",1995,215,8,1995-08-03,5,4,"","tp_ug",12.446
"L","Paul Lake",1995,215,8,1995-08-03,6,6.3,"","tp_ug",42.061
"L","Paul Lake",1995,215,8,1995-08-03,7,12,"","tp_ug",62.23
"R","Peter Lake",1995,221,8,1995-08-09,1,0,"","tp_ug",24.684
"R","Peter Lake",1995,221,8,1995-08-09,2,0.75,"","tp_ug",23.322
"R","Peter Lake",1995,221,8,1995-08-09,3,1.4,"","tp_ug",24.811
"R","Peter Lake",1995,221,8,1995-08-09,4,2.5,"","tp_ug",23.656
"R","Peter Lake",1995,221,8,1995-08-09,5,3.25,"","tp_ug",28.764
"R","Peter Lake",1995,221,8,1995-08-09,6,4.7,"","tp_ug",27.436
"R","Peter Lake",1995,221,8,1995-08-09,7,12,"","tp_ug",53.118
"L","Paul Lake",1995,222,8,1995-08-10,1,0,"","tp_ug",10.538
"L","Paul Lake",1995,222,8,1995-08-10,2,0.8,"","tp_ug",13.153
"L","Paul Lake",1995,222,8,1995-08-10,3,1.7,"","tp_ug",10.027
"L","Paul Lake",1995,222,8,1995-08-10,4,2.9,"","tp_ug",10.708
"L","Paul Lake",1995,222,8,1995-08-10,5,3.6,"","tp_ug",14.776
"L","Paul Lake",1995,222,8,1995-08-10,6,5.7,"","tp_ug",23.387
"L","Paul Lake",1995,222,8,1995-08-10,7,12,"","tp_ug",56.778
"R","Peter Lake",1995,228,8,1995-08-16,1,0,"","tp_ug",22.252
"R","Peter Lake",1995,228,8,1995-08-16,2,0.7,"","tp_ug",22.123
"R","Peter Lake",1995,228,8,1995-08-16,3,1.4,"","tp_ug",21.483
"R","Peter Lake",1995,228,8,1995-08-16,4,2.4,"","tp_ug",22.779
"R","Peter Lake",1995,228,8,1995-08-16,5,3.4,"","tp_ug",31.928
"R","Peter Lake",1995,228,8,1995-08-16,6,4.7,"","tp_ug",25.543
"R","Peter Lake",1995,228,8,1995-08-16,7,12,"","tp_ug",56.063
"L","Paul Lake",1995,229,8,1995-08-17,1,0,"","tp_ug",8.368
"L","Paul Lake",1995,229,8,1995-08-17,2,0.75,"","tp_ug",6.717
"L","Paul Lake",1995,229,8,1995-08-17,3,1.5,"","tp_ug",7.675
"L","Paul Lake",1995,229,8,1995-08-17,4,2.9,"","tp_ug",9.303
"L","Paul Lake",1995,229,8,1995-08-17,5,3.85,"","tp_ug",10.735
"L","Paul Lake",1995,229,8,1995-08-17,6,5.9,"","tp_ug",28.323
"L","Paul Lake",1995,229,8,1995-08-17,7,12,"","tp_ug",49.634
"R","Peter Lake",1995,235,8,1995-08-23,1,0,"","tp_ug",21.661
"R","Peter Lake",1995,235,8,1995-08-23,2,0.9,"","tp_ug",22.055
"R","Peter Lake",1995,235,8,1995-08-23,3,1.7,"","tp_ug",24.954
"R","Peter Lake",1995,235,8,1995-08-23,4,2.8,"","tp_ug",25.59
"R","Peter Lake",1995,235,8,1995-08-23,5,3.3,"","tp_ug",28.568
"R","Peter Lake",1995,235,8,1995-08-23,6,4.9,"","tp_ug",28.424
"R","Peter Lake",1995,235,8,1995-08-23,7,12,"","tp_ug",45.424
"L","Paul Lake",1995,236,8,1995-08-24,1,0,"","tp_ug",9.231
"L","Paul Lake",1995,236,8,1995-08-24,2,0.7,"","tp_ug",8.16
"L","Paul Lake",1995,236,8,1995-08-24,3,1.5,"","tp_ug",8.516
"L","Paul Lake",1995,236,8,1995-08-24,4,2.7,"","tp_ug",9.076
"L","Paul Lake",1995,236,8,1995-08-24,5,3.9,"","tp_ug",13.527
"L","Paul Lake",1995,236,8,1995-08-24,6,5.9,"","tp_ug",17.018
"L","Paul Lake",1995,236,8,1995-08-24,7,12,"","tp_ug",64.237
"R","Peter Lake",1995,242,8,1995-08-30,1,0,"","tp_ug",28.433
"R","Peter Lake",1995,242,8,1995-08-30,2,0.65,"","tp_ug",28.202
"R","Peter Lake",1995,242,8,1995-08-30,3,1.3,"","tp_ug",29.444
"R","Peter Lake",1995,242,8,1995-08-30,4,2.2,"","tp_ug",29.685
"R","Peter Lake",1995,242,8,1995-08-30,5,2.8,"","tp_ug",30.133
"R","Peter Lake",1995,242,8,1995-08-30,6,3.4,"","tp_ug",34.925
"R","Peter Lake",1995,242,8,1995-08-30,7,12,"","tp_ug",58.909
"L","Paul Lake",1995,243,8,1995-08-31,1,0,"","tp_ug",8.045
"L","Paul Lake",1995,243,8,1995-08-31,2,0.9,"","tp_ug",5.579
"L","Paul Lake",1995,243,8,1995-08-31,3,1.8,"","tp_ug",7.157
"L","Paul Lake",1995,243,8,1995-08-31,4,3,"","tp_ug",12.57
"L","Paul Lake",1995,243,8,1995-08-31,5,4,"","tp_ug",7.554
"L","Paul Lake",1995,243,8,1995-08-31,6,6,"","tp_ug",15.181
"L","Paul Lake",1995,243,8,1995-08-31,7,12,"","tp_ug",49.865
"L","Paul Lake",1995,248,9,1995-09-05,1,0,"","tp_ug",8.944
"L","Paul Lake",1995,248,9,1995-09-05,2,1,"","tp_ug",10.435
"L","Paul Lake",1995,248,9,1995-09-05,3,2,"","tp_ug",11.247
"L","Paul Lake",1995,248,9,1995-09-05,4,3.3,"","tp_ug",15.147
"L","Paul Lake",1995,248,9,1995-09-05,5,4.4,"","tp_ug",35.081
"L","Paul Lake",1995,248,9,1995-09-05,6,6.35,"","tp_ug",28.224
"L","Paul Lake",1995,248,9,1995-09-05,7,12,"","tp_ug",71.798
"R","Peter Lake",1995,248,9,1995-09-05,1,0,"","tp_ug",26.632
"R","Peter Lake",1995,248,9,1995-09-05,2,0.75,"","tp_ug",27.25
"R","Peter Lake",1995,248,9,1995-09-05,3,1.5,"","tp_ug",28.389
"R","Peter Lake",1995,248,9,1995-09-05,4,2.45,"","tp_ug",27.761
"R","Peter Lake",1995,248,9,1995-09-05,5,3,"","tp_ug",32.266
"R","Peter Lake",1995,248,9,1995-09-05,6,4.5,"","tp_ug",41.589
"R","Peter Lake",1995,248,9,1995-09-05,7,12,"","tp_ug",83.936
"L","Paul Lake",1996,148,5,1996-05-27,1,0,"","tp_ug",13.689
"L","Paul Lake",1996,148,5,1996-05-27,2,0.85,"","tp_ug",15.901
"L","Paul Lake",1996,148,5,1996-05-27,3,1.9,"","tp_ug",25.439
"L","Paul Lake",1996,148,5,1996-05-27,4,3,"","tp_ug",18.343
"L","Paul Lake",1996,148,5,1996-05-27,5,3.4,"","tp_ug",72.041
"L","Paul Lake",1996,148,5,1996-05-27,6,5,"","tp_ug",30.443
"L","Paul Lake",1996,148,5,1996-05-27,7,9,"","tp_ug",98.471
"R","Peter Lake",1996,149,5,1996-05-28,1,0,"","tp_ug",15.573
"R","Peter Lake",1996,149,5,1996-05-28,2,0.9,"","tp_ug",15.762
"R","Peter Lake",1996,149,5,1996-05-28,3,1.8,"","tp_ug",13.967
"R","Peter Lake",1996,149,5,1996-05-28,4,3,"","tp_ug",14.068
"R","Peter Lake",1996,149,5,1996-05-28,5,4,"","tp_ug",16.108
"R","Peter Lake",1996,149,5,1996-05-28,6,6,"","tp_ug",23.94
"R","Peter Lake",1996,149,5,1996-05-28,7,12,"","tp_ug",67.696
"L","Paul Lake",1996,155,6,1996-06-03,1,0,"","tp_ug",NA
"L","Paul Lake",1996,155,6,1996-06-03,2,0.75,"","tp_ug",9.451
"L","Paul Lake",1996,155,6,1996-06-03,3,1.7,"","tp_ug",10.001
"L","Paul Lake",1996,155,6,1996-06-03,4,3.3,"","tp_ug",27.987
"L","Paul Lake",1996,155,6,1996-06-03,5,4.1,"","tp_ug",26.063
"L","Paul Lake",1996,155,6,1996-06-03,6,5.4,"","tp_ug",24.078
"L","Paul Lake",1996,155,6,1996-06-03,7,9,"","tp_ug",71.066
"R","Peter Lake",1996,156,6,1996-06-04,1,0,"","tp_ug",38.61
"R","Peter Lake",1996,156,6,1996-06-04,2,0.6,"","tp_ug",38.062
"R","Peter Lake",1996,156,6,1996-06-04,3,1.3,"","tp_ug",39.159
"R","Peter Lake",1996,156,6,1996-06-04,4,2.4,"","tp_ug",30.814
"R","Peter Lake",1996,156,6,1996-06-04,5,3.5,"","tp_ug",25.538
"R","Peter Lake",1996,156,6,1996-06-04,6,5.9,"","tp_ug",36.283
"R","Peter Lake",1996,156,6,1996-06-04,7,12,"","tp_ug",88.419
"L","Paul Lake",1996,162,6,1996-06-10,1,0,"","tp_ug",10.359
"L","Paul Lake",1996,162,6,1996-06-10,2,0.65,"","tp_ug",10.736
"L","Paul Lake",1996,162,6,1996-06-10,3,1.6,"","tp_ug",7.502
"L","Paul Lake",1996,162,6,1996-06-10,4,3.1,"","tp_ug",16.235
